,Subject,maxBurst_SHA01,meanInterval_SHA01,meanNumRewards_SHA01,modeInterval_SHA01,numBurst_SHA01,pctRewards_SHA01,stdInterval_SHA01,maxBurst_SHA02,meanInterval_SHA02,meanNumRewards_SHA02,modeInterval_SHA02,numBurst_SHA02,pctRewards_SHA02,stdInterval_SHA02,maxBurst_SHA03,meanInterval_SHA03,meanNumRewards_SHA03,modeInterval_SHA03,numBurst_SHA03,pctRewards_SHA03,stdInterval_SHA03,maxBurst_SHA04,meanInterval_SHA04,meanNumRewards_SHA04,modeInterval_SHA04,numBurst_SHA04,pctRewards_SHA04,stdInterval_SHA04,maxBurst_SHA05,meanInterval_SHA05,meanNumRewards_SHA05,modeInterval_SHA05,numBurst_SHA05,pctRewards_SHA05,stdInterval_SHA05,maxBurst_SHA06,meanInterval_SHA06,meanNumRewards_SHA06,modeInterval_SHA06,numBurst_SHA06,pctRewards_SHA06,stdInterval_SHA06,maxBurst_SHA07,meanInterval_SHA07,meanNumRewards_SHA07,modeInterval_SHA07,numBurst_SHA07,pctRewards_SHA07,stdInterval_SHA07,maxBurst_SHA08,meanInterval_SHA08,meanNumRewards_SHA08,modeInterval_SHA08,numBurst_SHA08,pctRewards_SHA08,stdInterval_SHA08,maxBurst_SHA09,meanInterval_SHA09,meanNumRewards_SHA09,modeInterval_SHA09,numBurst_SHA09,pctRewards_SHA09,stdInterval_SHA09,maxBurst_SHA10,meanInterval_SHA10,meanNumRewards_SHA10,modeInterval_SHA10,numBurst_SHA10,pctRewards_SHA10,stdInterval_SHA10,maxBurst_SHA11,meanInterval_SHA11,meanNumRewards_SHA11,modeInterval_SHA11,numBurst_SHA11,pctRewards_SHA11,stdInterval_SHA11
458,M1476,0.0,,0.0,,0.0,0.0,,0.0,2639.0,0.0,2198.0,0.0,0.0,441.0,0.0,553.5,0.0,245.0,0.0,0.0,308.5,0.0,5976.0,0.0,5976.0,0.0,0.0,0.0,2.0,715.0,2.0,3159.0,2.0,67.0,1223.21,0.0,,0.0,,0.0,0.0,,0.0,3587.0,0.0,3587.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,5403.0,0.0,5403.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,
459,M1477,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,187.14,2.0,105.0,7.0,61.0,186.24,2.0,563.36,2.0,94.0,3.0,50.0,550.85,2.0,457.92,2.0,55.0,3.0,43.0,386.56,2.0,530.08,2.0,1319.0,2.0,28.999999999999996,365.36,2.0,411.76,2.0,52.0,4.0,44.0,302.46,,,,,,,
460,M1478,0.0,1200.8,0.0,1958.0,0.0,0.0,736.86,0.0,849.14,0.0,1503.0,0.0,0.0,448.38,2.0,588.33,2.0,40.0,1.0,50.0,678.21,0.0,1281.6,0.0,573.0,0.0,0.0,1094.39,2.0,501.29,2.0,112.0,2.0,27.0,356.28,2.0,565.42,2.0,483.0,1.0,15.0,452.0,2.0,416.0,2.0,475.0,2.0,25.0,245.74,2.0,404.53,2.0,218.0,1.0,11.0,252.62,2.0,318.1,2.0,738.0,1.0,9.0,143.13,2.0,261.93,2.0,281.0,6.0,43.0,176.32,,,,,,,
461,M1479,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,1573.0,0.0,901.0,0.0,0.0,672.0,0.0,,0.0,,0.0,0.0,,2.0,1540.0,2.0,3057.0,1.0,67.0,1517.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,2.0,1416.25,2.0,47.0,1.0,40.0,840.02,,,,,,,
462,M1480,0.0,2897.0,0.0,2897.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,2.0,2204.67,2.0,1229.0,1.0,50.0,2272.21,2.0,1291.0,2.0,1958.0,2.0,67.0,1098.29,2.0,1231.5,2.0,37.0,1.0,67.0,1194.5,2.0,1105.17,2.0,962.0,1.0,28.999999999999996,692.84,0.0,857.62,0.0,489.0,0.0,0.0,273.59,2.0,242.72,2.0,46.0,7.0,47.0,167.45,,,,,,,
463,M1569,0.0,2343.5,0.0,2453.0,0.0,0.0,109.5,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,3193.0,0.0,3193.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,45.0,2.0,45.0,1.0,100.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,
464,M1571,2.0,45.0,2.0,45.0,1.0,100.0,0.0,2.0,515.62,2.0,2901.0,4.0,56.99999999999999,805.21,2.0,3435.5,2.0,6844.0,1.0,67.0,3408.5,2.0,386.89,2.0,61.0,4.0,42.0,304.82,2.0,339.2,2.0,90.0,5.0,62.0,305.48,2.0,684.62,2.0,58.0,3.0,67.0,859.52,2.0,924.75,2.0,105.0,1.0,40.0,1416.81,2.0,1412.33,2.0,297.0,1.0,50.0,1735.21,2.0,568.0,2.0,192.0,1.0,17.0,779.68,2.0,432.6,2.0,39.0,4.0,50.0,440.63,2.0,318.43,2.0,81.0,5.0,45.0,282.85
465,M1572,2.0,458.0,2.0,491.0,1.0,25.0,275.86,0.0,1093.5,0.0,1571.0,0.0,0.0,340.29,2.0,507.17,2.0,462.0,2.0,31.0,255.49,2.0,340.29,2.0,135.0,1.0,10.0,229.38,2.0,326.05,2.0,197.0,5.0,43.0,235.01,3.0,447.06,2.5,93.0,2.0,28.999999999999996,281.6,2.0,492.79,2.0,23.0,1.0,13.0,175.48,0.0,398.07,0.0,133.0,0.0,0.0,113.29,2.0,393.88,2.0,329.0,1.0,12.0,160.32,4.0,254.64,2.67,26.0,6.0,70.0,271.61,0.0,340.25,0.0,168.0,0.0,0.0,122.72
466,M1573,2.0,46.0,2.0,46.0,1.0,100.0,0.0,2.0,1496.0,2.0,60.0,1.0,67.0,1436.0,0.0,665.4,0.0,641.0,0.0,0.0,450.79,2.0,759.44,2.0,454.0,1.0,20.0,1306.65,2.0,485.2,2.0,428.0,1.0,18.0,339.62,2.0,482.64,2.0,80.0,3.0,40.0,317.29,2.0,457.47,2.0,280.0,1.0,12.0,171.07,2.0,498.85,2.0,35.0,3.0,43.0,362.65,2.0,354.11,2.0,290.0,3.0,32.0,274.58,0.0,543.42,0.0,241.0,0.0,0.0,285.02,2.0,396.53,2.0,124.0,1.0,11.0,256.49
467,M1574,0.0,,0.0,,0.0,,,2.0,681.33,2.0,35.0,1.0,20.0,416.02,0.0,951.67,0.0,237.0,0.0,0.0,660.56,2.0,414.88,2.0,63.0,4.0,44.0,356.89,2.0,506.43,2.0,448.0,2.0,27.0,321.02,2.0,394.88,2.0,448.0,2.0,24.0,246.22,0.0,494.15,0.0,201.0,0.0,0.0,194.26,2.0,421.15,2.0,358.0,3.0,43.0,309.7,2.0,312.9,2.0,176.0,1.0,10.0,161.02,2.0,318.65,2.0,55.0,6.0,56.99999999999999,250.72,2.0,332.33,2.0,178.0,1.0,9.0,156.45
468,M1575,0.0,1577.5,0.0,2325.0,0.0,0.0,747.5,0.0,1352.0,0.0,1219.0,0.0,0.0,420.8,2.0,568.67,2.0,45.0,1.0,50.0,487.58,2.0,478.64,2.0,51.0,3.0,40.0,652.42,2.0,299.21,2.0,307.0,6.0,48.0,194.13,2.0,417.35,2.0,394.0,3.0,33.0,278.14,2.0,454.2,2.0,30.0,1.0,12.0,190.41,2.0,342.81,2.0,26.0,1.0,12.0,180.27,2.0,1718.5,2.0,53.0,2.0,80.0,2623.37,3.0,379.5,2.5,42.0,2.0,38.0,306.4,2.0,239.79,2.0,34.0,5.0,33.0,150.58
469,M1576,0.0,1458.0,0.0,802.0,0.0,0.0,656.0,0.0,2186.33,0.0,133.0,0.0,0.0,1484.03,0.0,1027.8,0.0,815.0,0.0,0.0,197.14,0.0,195.0,0.0,195.0,0.0,0.0,0.0,0.0,1868.0,0.0,1289.0,0.0,0.0,579.0,2.0,1241.0,2.0,1628.0,1.0,33.0,710.38,2.0,584.33,2.0,496.0,1.0,50.0,469.98,0.0,301.0,0.0,301.0,0.0,0.0,0.0,0.0,832.0,0.0,832.0,0.0,0.0,0.0,2.0,199.75,2.0,45.0,1.0,40.0,102.54,0.0,484.0,0.0,484.0,0.0,0.0,0.0
470,M1577,2.0,698.57,2.0,27.0,2.0,50.0,653.1,2.0,497.0,2.0,154.0,3.0,40.0,379.83,0.0,651.3,0.0,218.0,0.0,0.0,327.16,2.0,646.09,2.0,41.0,1.0,17.0,411.79,2.0,286.0,2.0,41.0,6.0,46.0,211.7,2.0,407.41,2.0,199.0,2.0,24.0,347.4,2.0,547.58,2.0,107.0,3.0,46.0,360.28,2.0,489.5,2.0,89.0,2.0,27.0,349.69,2.0,463.0,2.0,469.0,1.0,13.0,223.25,2.0,609.5,2.0,948.0,1.0,18.0,254.41,0.0,494.5,0.0,303.0,0.0,0.0,191.5
471,M1579,0.0,720.0,0.0,720.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,1380.25,0.0,1846.0,0.0,0.0,346.14,2.0,582.6,2.0,630.0,1.0,18.0,337.67,2.0,382.07,2.0,120.0,2.0,27.0,170.16,2.0,417.06,2.0,462.0,1.0,12.0,204.98,2.0,395.0,2.0,156.0,1.0,11.0,165.6,2.0,508.08,2.0,169.0,1.0,14.000000000000002,333.04,2.0,312.5,2.0,455.0,2.0,19.0,137.11,2.0,311.38,2.0,78.0,1.0,9.0,145.76,2.0,344.4,2.0,31.0,1.0,10.0,118.3
472,M1580,0.0,1774.0,0.0,2369.0,0.0,0.0,595.0,0.0,,0.0,,0.0,,,0.0,3883.0,0.0,3883.0,0.0,0.0,0.0,0.0,313.0,0.0,313.0,0.0,0.0,0.0,0.0,1099.2,0.0,1556.0,0.0,0.0,449.48,0.0,1183.0,0.0,1183.0,0.0,0.0,0.0,0.0,1804.33,0.0,2373.0,0.0,0.0,704.18,0.0,1560.0,0.0,3009.0,0.0,0.0,1011.43,2.0,2261.5,2.0,4491.0,1.0,67.0,2229.5,0.0,4909.0,0.0,4909.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,
473,M1587,0.0,1046.0,0.0,2721.0,0.0,0.0,845.26,2.0,2247.0,2.0,4473.0,1.0,67.0,2226.0,0.0,1073.2,0.0,850.0,0.0,0.0,433.03,0.0,,0.0,,0.0,,,2.0,719.5,2.0,441.0,2.0,44.0,683.2,2.0,711.44,2.0,35.0,1.0,20.0,437.95,0.0,697.56,0.0,301.0,0.0,0.0,542.99,2.0,2842.0,2.0,63.0,1.0,67.0,2779.0,0.0,353.65,0.0,140.0,0.0,0.0,176.83,0.0,439.62,0.0,372.0,0.0,0.0,166.36,2.0,428.44,2.0,339.0,3.0,35.0,273.1
474,M1588,0.0,,0.0,,0.0,0.0,,2.0,857.43,2.0,324.0,1.0,25.0,636.03,2.0,713.0,2.0,24.0,1.0,28.999999999999996,698.15,0.0,2158.5,0.0,2278.0,0.0,0.0,119.5,2.0,833.67,2.0,321.0,1.0,28.999999999999996,855.27,0.0,1188.83,0.0,250.0,0.0,0.0,933.06,2.0,909.29,2.0,46.0,3.0,75.0,1144.87,2.0,1426.0,2.0,2951.0,1.0,40.0,1081.02,2.0,929.17,2.0,45.0,3.0,86.0,1039.55,0.0,2364.0,0.0,2364.0,0.0,0.0,0.0,2.0,295.5,2.0,22.0,1.0,67.0,273.5
475,M1669,0.0,,0.0,,0.0,0.0,,3.0,67.3,2.3,53.0,10.0,96.0,38.24,2.0,590.33,2.0,117.0,1.0,15.0,599.21,2.0,1899.67,2.0,2900.0,1.0,50.0,1324.52,2.0,1433.0,2.0,2819.0,1.0,67.0,1386.0,2.0,2651.5,2.0,60.0,1.0,67.0,2591.5,0.0,6058.0,0.0,6058.0,0.0,0.0,0.0,2.0,1091.0,2.0,60.0,1.0,33.0,1042.1,0.0,1824.0,0.0,1069.0,0.0,0.0,1157.97,0.0,,0.0,,0.0,0.0,,,,,,,,
476,M1670,0.0,,0.0,,0.0,0.0,,2.0,110.5,2.0,184.0,1.0,67.0,73.5,0.0,,0.0,,0.0,0.0,,0.0,3990.0,0.0,3990.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,
477,M1671,0.0,,0.0,,0.0,,,2.0,1338.0,2.0,1768.0,1.0,50.0,945.12,2.0,2217.33,2.0,3912.0,1.0,50.0,1608.42,0.0,2394.5,0.0,2044.0,0.0,0.0,350.5,0.0,3213.0,0.0,3213.0,0.0,0.0,0.0,2.0,1154.0,2.0,33.0,1.0,28.999999999999996,1272.19,2.0,781.44,2.0,29.0,3.0,60.0,698.76,3.0,488.64,2.2,29.0,5.0,73.0,491.16,2.0,441.4,2.0,25.0,4.0,50.0,360.6,2.0,391.0,2.0,23.0,4.0,47.0,256.45,,,,,,,
478,M1672,2.0,75.0,2.0,75.0,1.0,100.0,0.0,6.0,96.46,3.53,21.0,19.0,89.0,173.18,5.0,139.0,2.93,20.0,15.0,90.0,223.09,4.0,203.49,2.75,312.0,4.0,31.0,126.7,2.0,184.03,2.0,139.0,8.0,42.0,93.2,3.0,170.17,2.2,114.0,10.0,52.0,101.42,2.0,213.27,2.0,188.0,11.0,65.0,134.8,3.0,181.38,2.25,219.0,4.0,23.0,61.98,4.0,166.58,2.33,164.0,6.0,32.0,60.74,4.0,188.95,2.4,210.0,5.0,31.0,88.74,,,,,,,
479,M1673,0.0,,0.0,,0.0,,,2.0,1007.0,2.0,44.0,1.0,67.0,963.0,0.0,1736.33,0.0,1177.0,0.0,0.0,1288.58,2.0,2026.0,2.0,29.0,1.0,67.0,1997.0,3.0,386.61,2.4,32.0,5.0,63.0,333.13,3.0,562.36,2.67,28.0,3.0,67.0,808.14,2.0,1192.2,2.0,59.0,1.0,33.0,856.99,2.0,550.69,2.0,29.0,2.0,28.999999999999996,406.5,2.0,395.61,2.0,79.0,2.0,21.0,220.63,2.0,534.15,2.0,429.0,3.0,43.0,406.7,,,,,,,
480,M1674,0.0,303.5,0.0,471.0,0.0,0.0,120.02,3.0,313.0,2.2,26.0,5.0,57.99999999999999,528.05,3.0,428.4,2.25,29.0,4.0,56.00000000000001,496.37,2.0,653.5,2.0,422.0,2.0,36.0,649.12,3.0,404.88,2.5,45.0,2.0,28.999999999999996,372.49,4.0,508.93,2.67,47.0,3.0,53.0,959.56,3.0,426.94,2.2,32.0,5.0,65.0,404.88,2.0,581.08,2.0,98.0,4.0,62.0,823.93,2.0,490.29,2.0,29.0,3.0,40.0,367.68,3.0,434.75,2.2,29.0,5.0,65.0,456.64,,,,,,,
481,M1675,0.0,3688.0,0.0,3688.0,0.0,0.0,0.0,0.0,1312.33,0.0,643.0,0.0,0.0,1325.97,0.0,2056.0,0.0,240.0,0.0,0.0,1816.0,0.0,,0.0,,0.0,,,0.0,2094.0,0.0,2094.0,0.0,0.0,0.0,0.0,3183.5,0.0,3868.0,0.0,0.0,684.5,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,728.0,2.0,55.0,1.0,67.0,673.0,0.0,,0.0,,0.0,0.0,,,,,,,,
482,M1676,2.0,1339.5,2.0,2043.0,1.0,40.0,906.24,0.0,,0.0,,0.0,,,0.0,1828.0,0.0,1762.0,0.0,0.0,759.96,0.0,747.75,0.0,202.0,0.0,0.0,705.81,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,5032.0,0.0,5032.0,0.0,0.0,0.0,,,,,,,
483,M1677,2.0,1846.5,2.0,3657.0,1.0,67.0,1810.5,0.0,1188.0,0.0,2088.0,0.0,0.0,900.0,0.0,,0.0,,0.0,0.0,,2.0,2149.67,2.0,1472.0,1.0,50.0,2064.55,0.0,6074.0,0.0,6074.0,0.0,0.0,0.0,2.0,1000.67,2.0,4432.0,1.0,28.999999999999996,1556.48,2.0,58.0,2.0,58.0,1.0,100.0,0.0,0.0,1928.0,0.0,583.0,0.0,0.0,1345.0,2.0,473.11,2.0,209.0,1.0,20.0,411.76,2.0,838.0,2.0,504.0,1.0,22.0,707.37,,,,,,,
484,M1678,3.0,258.5,2.5,181.0,4.0,37.0,190.99,4.0,210.03,2.55,32.0,11.0,82.0,434.98,2.0,684.25,2.0,2833.0,3.0,67.0,1024.38,3.0,354.2,2.17,23.0,6.0,62.0,383.17,2.0,245.1,2.0,58.0,7.0,47.0,165.28,3.0,196.94,2.14,153.0,7.0,41.0,104.72,3.0,174.49,2.15,26.0,13.0,67.0,125.29,5.0,131.52,2.47,114.0,17.0,76.0,114.57,3.0,127.33,2.16,90.0,19.0,73.0,70.09,4.0,153.78,2.33,32.0,12.0,61.0,127.32,,,,,,,
485,M1679,0.0,3158.0,0.0,3158.0,0.0,0.0,0.0,0.0,326.0,0.0,500.0,0.0,0.0,174.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,
486,M1680,0.0,2190.0,0.0,2190.0,0.0,0.0,0.0,0.0,844.0,0.0,844.0,0.0,0.0,0.0,0.0,1502.0,0.0,206.0,0.0,0.0,1296.0,0.0,2351.33,0.0,5075.0,0.0,0.0,2042.36,0.0,3354.5,0.0,4621.0,0.0,0.0,1266.5,0.0,5472.0,0.0,5472.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,55.0,2.0,55.0,1.0,100.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1273.75,0.0,990.0,0.0,0.0,460.55,,,,,,,
487,M1769,5.0,100.18,3.35,20.0,17.0,86.0,166.99,4.0,276.27,2.67,85.0,6.0,59.0,338.5,2.0,35.0,2.0,35.0,1.0,100.0,0.0,2.0,3315.0,2.0,42.0,1.0,67.0,3273.0,,,,,,,,2.0,1111.67,2.0,2125.0,2.0,56.99999999999999,1593.28,2.0,62.0,2.0,62.0,1.0,100.0,0.0,2.0,576.12,2.0,22.0,3.0,67.0,548.83,2.0,1433.0,2.0,85.0,1.0,33.0,1646.07,2.0,625.91,2.0,2645.0,2.0,33.0,704.93,,,,,,,
488,M1770,0.0,3574.0,0.0,3574.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,2.0,694.0,2.0,47.0,4.0,89.0,1016.08,2.0,1297.8,2.0,44.0,1.0,33.0,1624.6,0.0,2773.5,0.0,485.0,0.0,0.0,2288.5,,,,,,,
489,M1771,2.0,1382.0,2.0,1185.0,1.0,50.0,1194.93,0.0,3175.5,0.0,1354.0,0.0,0.0,1821.5,0.0,,0.0,,0.0,,,0.0,6585.0,0.0,6585.0,0.0,0.0,0.0,,,,,,,,2.0,2434.0,2.0,49.0,1.0,67.0,2385.0,2.0,77.0,2.0,77.0,1.0,100.0,0.0,2.0,689.67,2.0,35.0,1.0,50.0,503.01,0.0,2086.5,0.0,474.0,0.0,0.0,1612.5,0.0,6832.0,0.0,6832.0,0.0,0.0,0.0,,,,,,,
490,M1772,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,1693.5,0.0,2744.0,0.0,0.0,708.58,2.0,869.29,2.0,1527.0,2.0,50.0,630.47,2.0,1107.0,2.0,397.0,1.0,33.0,1207.92,2.0,866.2,2.0,722.0,1.0,33.0,1172.54,0.0,1137.5,0.0,368.0,0.0,0.0,577.69,,,,,,,
491,M1773,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,3619.0,0.0,3619.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,874.0,0.0,874.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,2593.0,0.0,2593.0,0.0,0.0,0.0,,,,,,,
492,M1774,0.0,1896.0,0.0,1896.0,0.0,0.0,0.0,2.0,40.0,2.0,40.0,1.0,100.0,0.0,0.0,3688.0,0.0,3688.0,0.0,0.0,0.0,2.0,1291.5,2.0,2533.0,1.0,67.0,1241.5,,,,,,,,0.0,1193.0,0.0,1103.0,0.0,0.0,71.53,0.0,1425.0,0.0,1425.0,0.0,0.0,0.0,2.0,622.1,2.0,20.0,2.0,36.0,475.04,2.0,773.44,2.0,58.0,2.0,40.0,527.6,2.0,781.71,2.0,549.0,1.0,25.0,343.32,,,,,,,
493,M1775,0.0,3456.0,0.0,3597.0,0.0,0.0,141.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,2.0,390.0,2.0,60.0,3.0,67.0,552.14,2.0,890.17,2.0,29.0,3.0,86.0,1769.63,3.0,483.93,2.2,166.0,5.0,73.0,626.14,2.0,1171.5,2.0,38.0,2.0,56.99999999999999,1290.53,3.0,968.86,2.33,43.0,3.0,88.0,1137.89,,,,,,,
494,M1776,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,2.0,1145.25,2.0,345.0,1.0,40.0,1690.84,2.0,81.33,2.0,41.0,2.0,100.0,41.25,,,,,,,,0.0,1420.5,0.0,340.0,0.0,0.0,1434.29,2.0,1236.8,2.0,1339.0,1.0,33.0,1085.22,2.0,878.25,2.0,22.0,1.0,22.0,738.17,2.0,643.0,2.0,209.0,1.0,17.0,686.36,2.0,671.7,2.0,612.0,1.0,18.0,307.06,,,,,,,
495,M1777,0.0,1148.67,0.0,330.0,0.0,0.0,1076.35,0.0,2032.0,0.0,2032.0,0.0,0.0,0.0,2.0,749.11,2.0,83.0,2.0,40.0,729.63,2.0,525.78,2.0,99.0,3.0,60.0,962.35,,,,,,,,2.0,696.5,2.0,120.0,1.0,67.0,576.5,2.0,529.4,2.0,61.0,4.0,73.0,454.01,2.0,679.88,2.0,111.0,1.0,22.0,333.07,0.0,815.5,0.0,376.0,0.0,0.0,315.78,2.0,837.5,2.0,51.0,1.0,22.0,359.16,,,,,,,
496,M1778,2.0,291.7,2.0,39.0,8.0,76.0,378.17,2.0,667.5,2.0,338.0,2.0,44.0,620.03,2.0,473.08,2.0,182.0,4.0,62.0,462.84,2.0,268.25,2.0,24.0,1.0,40.0,156.34,,,,,,,,4.0,192.78,2.3,73.0,10.0,62.0,148.6,2.0,261.93,2.0,69.0,4.0,28.999999999999996,156.5,2.0,214.73,2.0,134.0,5.0,28.999999999999996,113.4,2.0,250.43,2.0,74.0,3.0,21.0,121.12,2.0,282.29,2.0,270.0,2.0,16.0,112.41,,,,,,,
497,M1779,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,779.62,2.0,2442.0,1.0,22.0,799.07,0.0,555.08,0.0,188.0,0.0,0.0,363.33,,,,,,,,2.0,469.93,2.0,1005.0,2.0,25.0,270.76,2.0,391.22,2.0,385.0,2.0,21.0,234.76,0.0,1012.57,0.0,310.0,0.0,0.0,523.63,2.0,972.33,2.0,61.0,1.0,28.999999999999996,771.08,0.0,875.2,0.0,1056.0,0.0,0.0,272.28,,,,,,,
498,M1780,0.0,,0.0,,0.0,,,0.0,797.0,0.0,797.0,0.0,0.0,0.0,2.0,1407.67,2.0,685.0,1.0,50.0,1514.42,0.0,,0.0,,0.0,,,,,,,,,,0.0,712.0,0.0,712.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,950.33,2.0,426.0,1.0,50.0,986.4,0.0,2339.5,0.0,397.0,0.0,0.0,1942.5,0.0,,0.0,,0.0,0.0,,,,,,,,
499,F105,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,1620.25,2.0,55.0,1.0,40.0,1368.19,0.0,1373.0,0.0,238.0,0.0,0.0,960.15,2.0,514.08,2.0,155.0,3.0,43.0,549.85,3.0,181.92,2.06,166.0,16.0,82.0,150.31,3.0,171.95,2.08,77.0,13.0,64.0,119.52,2.0,192.3,2.0,140.0,11.0,57.99999999999999,138.08,,,,,,,
500,F78,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,2.0,560.0,2.0,20.0,1.0,50.0,383.16,0.0,,0.0,,0.0,,,2.0,45.0,2.0,45.0,1.0,100.0,0.0,0.0,,0.0,,0.0,,,2.0,1753.5,2.0,37.0,1.0,67.0,1716.5,2.0,1094.67,2.0,55.0,1.0,50.0,874.26,,,,,,,
501,F79,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,45.0,2.0,45.0,1.0,100.0,0.0,,,,,,,
502,F82,,,,,,,,,,,,,,,2.0,81.0,2.0,81.0,1.0,100.0,0.0,0.0,3492.0,0.0,3492.0,0.0,0.0,0.0,2.0,580.17,2.0,69.0,1.0,28.999999999999996,258.21,2.0,1094.5,2.0,2061.0,1.0,40.0,967.99,2.0,1085.5,2.0,41.0,2.0,80.0,1242.52,2.0,1236.0,2.0,70.0,1.0,50.0,830.88,2.0,549.38,2.0,216.0,1.0,22.0,679.82,2.0,649.75,2.0,52.0,1.0,40.0,975.11,,,,,,,
503,F83,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,2881.5,0.0,856.0,0.0,0.0,2025.5,0.0,3154.0,0.0,3154.0,0.0,0.0,0.0,0.0,1188.4,0.0,160.0,0.0,0.0,1468.79,2.0,454.8,2.0,40.0,4.0,50.0,514.44,2.0,416.53,2.0,205.0,1.0,12.0,271.99,2.0,487.67,2.0,86.0,4.0,62.0,444.9,3.0,436.73,2.5,37.0,2.0,31.0,274.67,,,,,,,
504,F84,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,410.0,0.0,410.0,0.0,0.0,0.0,0.0,147.0,0.0,147.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,
505,F85,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,2.0,626.5,2.0,21.0,1.0,67.0,605.5,0.0,,0.0,,0.0,,,2.0,1652.33,2.0,4790.0,1.0,50.0,2219.06,,,,,,,
506,F86,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,3.0,760.62,2.5,48.0,2.0,56.00000000000001,819.38,0.0,2134.33,0.0,2270.0,0.0,0.0,781.18,0.0,2667.0,0.0,2667.0,0.0,0.0,0.0,0.0,2203.0,0.0,352.0,0.0,0.0,1851.0,2.0,939.14,2.0,246.0,3.0,75.0,1215.63,0.0,1621.5,0.0,290.0,0.0,0.0,1331.5,,,,,,,
